price|quantity|type|timestamp
91459000|0.109|1|2024-04-26 15:30:40
91463000|0.0182|1|2024-04-26 15:30:40
91464000|0.0125|1|2024-04-26 15:30:40
91467000|0.123|1|2024-04-26 15:30:40
91468000|0.0351|1|2024-04-26 15:30:40
91445000|0.1671|1|2024-04-26 15:30:45
91446000|0.179|1|2024-04-26 15:30:45
91447000|0.0553|1|2024-04-26 15:30:45
91448000|0.0652|1|2024-04-26 15:30:45
91449000|0.0567|1|2024-04-26 15:30:45
91436000|0.06|1|2024-04-26 15:30:50
91437000|0.294|1|2024-04-26 15:30:50
91438000|0.0271|1|2024-04-26 15:30:50
91439000|0.0583|1|2024-04-26 15:30:50
91440000|0.0555|1|2024-04-26 15:30:50
91437000|0.0002|1|2024-04-26 15:30:56
91462000|0.1241|1|2024-04-26 15:30:56
91463000|0.0182|1|2024-04-26 15:30:56
91464000|0.0125|1|2024-04-26 15:30:56
91468000|0.0351|1|2024-04-26 15:30:56
91436000|0.1091|1|2024-04-26 15:31:01
91437000|0.0002|1|2024-04-26 15:31:01
91463000|0.0182|1|2024-04-26 15:31:01
91464000|0.0125|1|2024-04-26 15:31:01
91468000|0.1592|1|2024-04-26 15:31:01
91436000|0.0591|1|2024-04-26 15:31:06
91437000|0.0002|1|2024-04-26 15:31:06
91463000|0.0182|1|2024-04-26 15:31:06
91464000|0.0125|1|2024-04-26 15:31:06
91468000|0.0351|1|2024-04-26 15:31:06
91460000|0.0893|1|2024-04-26 15:31:11
91463000|0.0182|1|2024-04-26 15:31:11
91464000|0.0125|1|2024-04-26 15:31:11
91468000|0.0351|1|2024-04-26 15:31:11
91469000|0.0407|1|2024-04-26 15:31:11
91463000|0.0182|1|2024-04-26 15:31:16
91464000|0.0125|1|2024-04-26 15:31:16
91468000|0.0351|1|2024-04-26 15:31:16
91469000|0.0407|1|2024-04-26 15:31:16
91470000|0.0041|1|2024-04-26 15:31:16
91455000|0.0002|1|2024-04-26 15:31:21
91457000|0.0001|1|2024-04-26 15:31:21
91458000|0.0001|1|2024-04-26 15:31:21
91460000|0.0002|1|2024-04-26 15:31:21
91461000|0.0066|1|2024-04-26 15:31:21
91468000|0.0277|1|2024-04-26 15:31:26
91469000|0.0407|1|2024-04-26 15:31:26
91470000|0.001|1|2024-04-26 15:31:26
91480000|0.0068|1|2024-04-26 15:31:26
91490000|0.0008|1|2024-04-26 15:31:26
91461000|0.0552|1|2024-04-26 15:31:31
91462000|0.1728|1|2024-04-26 15:31:31
91463000|0.0096|1|2024-04-26 15:31:31
91465000|0.1214|1|2024-04-26 15:31:31
91466000|1.2444|1|2024-04-26 15:31:31
91463000|0.1222|1|2024-04-26 15:31:37
91464000|1.2961|1|2024-04-26 15:31:37
91465000|0.0577|1|2024-04-26 15:31:37
91466000|1.2444|1|2024-04-26 15:31:37
91469000|0.0407|1|2024-04-26 15:31:37
91459000|0.1742|1|2024-04-26 15:31:42
