price|quantity|type|timestamp
4687000|3.506|1|2024-04-28 00:00:02.700578
4688000|3.3814|1|2024-04-28 00:00:02.700578
4689000|2.2763|1|2024-04-28 00:00:02.700578
4690000|4.0659|1|2024-04-28 00:00:02.700578
4691000|4.9923|1|2024-04-28 00:00:02.700578
4687000|3.2926|1|2024-04-28 00:00:07.916031
4688000|1.84|1|2024-04-28 00:00:07.916031
4689000|2.2763|1|2024-04-28 00:00:07.916031
4690000|7.6259|1|2024-04-28 00:00:07.916031
4691000|4.9923|1|2024-04-28 00:00:07.916031
4687000|3.024|1|2024-04-28 00:00:13.044858
4688000|1.84|1|2024-04-28 00:00:13.044858
4689000|2.2763|1|2024-04-28 00:00:13.044858
4690000|3.0659|1|2024-04-28 00:00:13.044858
4691000|8.5523|1|2024-04-28 00:00:13.044858
4691000|0.7498|1|2024-04-28 00:00:18.181800
4693000|0.016|1|2024-04-28 00:00:18.181800
4694000|3.0|1|2024-04-28 00:00:18.181800
4695000|6.1388|1|2024-04-28 00:00:18.181800
4696000|20.601|1|2024-04-28 00:00:18.181800
4695000|4.0721|1|2024-04-28 00:00:23.308634
4696000|4.601|1|2024-04-28 00:00:23.308634
4697000|19.1145|1|2024-04-28 00:00:23.308634
4698000|4.2701|1|2024-04-28 00:00:23.308634
4699000|3.3134|1|2024-04-28 00:00:23.308634
4695000|1.1753|1|2024-04-28 00:00:28.418920
4696000|4.601|1|2024-04-28 00:00:28.418920
4697000|22.7766|1|2024-04-28 00:00:28.418920
4698000|4.2701|1|2024-04-28 00:00:28.418920
4699000|5.6457|1|2024-04-28 00:00:28.418920
4694000|3.56|1|2024-04-28 00:00:33.526685
4695000|0.0|1|2024-04-28 00:00:33.526685
4696000|4.601|1|2024-04-28 00:00:33.526685
4697000|23.115|1|2024-04-28 00:00:33.526685
4698000|5.4981|1|2024-04-28 00:00:33.526685
4693000|3.347|1|2024-04-28 00:00:38.676054
4695000|3.56|1|2024-04-28 00:00:38.676054
4696000|20.601|1|2024-04-28 00:00:38.676054
4697000|115.6109|1|2024-04-28 00:00:38.676054
4698000|4.688|1|2024-04-28 00:00:38.676054
4696000|19.1205|1|2024-04-28 00:00:43.794666
4697000|118.7304|1|2024-04-28 00:00:43.794666
4698000|4.7107|1|2024-04-28 00:00:43.794666
4699000|15.4072|1|2024-04-28 00:00:43.794666
4700000|11.2514|1|2024-04-28 00:00:43.794666
4696000|20.0323|1|2024-04-28 00:00:48.912228
4697000|115.5092|1|2024-04-28 00:00:48.912228
4698000|7.9322|1|2024-04-28 00:00:48.912228
4699000|4.7472|1|2024-04-28 00:00:48.912228
4700000|11.2514|1|2024-04-28 00:00:48.912228
4696000|18.8039|1|2024-04-28 00:00:54.022743
4697000|115.5092|1|2024-04-28 00:00:54.022743
4698000|7.9322|1|2024-04-28 00:00:54.022743
4699000|4.7472|1|2024-04-28 00:00:54.022743
4700000|11.2514|1|2024-04-28 00:00:54.022743
4696000|23.3584|1|2024-04-28 00:00:59.137094
4697000|115.5092|1|2024-04-28 00:00:59.137094
4698000|7.9322|1|2024-04-28 00:00:59.137094
4699000|4.7472|1|2024-04-28 00:00:59.137094
4700000|11.2514|1|2024-04-28 00:00:59.137094
4696000|5.6702|1|2024-04-28 00:01:04.247043
4697000|115.1704|1|2024-04-28 00:01:04.247043
4698000|24.1603|1|2024-04-28 00:01:04.247043
4699000|4.7472|1|2024-04-28 00:01:04.247043
4700000|11.2514|1|2024-04-28 00:01:04.247043
4693000|0.0826|1|2024-04-28 00:01:09.409259
4696000|0.0045|1|2024-04-28 00:01:09.409259
4697000|121.4154|1|2024-04-28 00:01:09.409259
4698000|20.6003|1|2024-04-28 00:01:09.409259
4699000|5.0853|1|2024-04-28 00:01:09.409259
4694000|7.3732|1|2024-04-28 00:01:14.535691
4695000|1.2287|1|2024-04-28 00:01:14.535691
4696000|4.899|1|2024-04-28 00:01:14.535691
4697000|129.0284|1|2024-04-28 00:01:14.535691
4698000|9.6001|1|2024-04-28 00:01:14.535691
4694000|7.2853|1|2024-04-28 00:01:19.644365
4695000|1.526|1|2024-04-28 00:01:19.644365
4696000|3.899|1|2024-04-28 00:01:19.644365
4697000|129.0284|1|2024-04-28 00:01:19.644365
4698000|9.6001|1|2024-04-28 00:01:19.644365
4693000|3.7942|1|2024-04-28 00:01:24.778878
4694000|3.56|1|2024-04-28 00:01:24.778878
4695000|1.5304|1|2024-04-28 00:01:24.778878
4696000|3.9014|1|2024-04-28 00:01:24.778878
4697000|130.0284|1|2024-04-28 00:01:24.778878
4693000|3.8154|1|2024-04-28 00:01:29.895904
4694000|4.789|1|2024-04-28 00:01:29.895904
4695000|129.6963|1|2024-04-28 00:01:29.895904
4696000|3.5624|1|2024-04-28 00:01:29.895904
4697000|3.9725|1|2024-04-28 00:01:29.895904
4693000|8.43|1|2024-04-28 00:01:35.022823
4694000|1.229|1|2024-04-28 00:01:35.022823
4695000|132.9176|1|2024-04-28 00:01:35.022823
4696000|0.3407|1|2024-04-28 00:01:35.022823
4697000|3.9725|1|2024-04-28 00:01:35.022823
4692000|7.3542|1|2024-04-28 00:01:40.141707
4693000|1.406|1|2024-04-28 00:01:40.141707
4694000|6.9204|1|2024-04-28 00:01:40.141707
4695000|130.3532|1|2024-04-28 00:01:40.141707
4696000|5.7615|1|2024-04-28 00:01:40.141707
4692000|7.3542|1|2024-04-28 00:01:45.252684
4693000|1.406|1|2024-04-28 00:01:45.252684
4694000|117.9783|1|2024-04-28 00:01:45.252684
4695000|19.2973|1|2024-04-28 00:01:45.252684
4696000|5.7615|1|2024-04-28 00:01:45.252684
4692000|7.3542|1|2024-04-28 00:01:50.364223
4693000|1.406|1|2024-04-28 00:01:50.364223
4694000|117.9783|1|2024-04-28 00:01:50.364223
4695000|19.2973|1|2024-04-28 00:01:50.364223
4696000|5.7615|1|2024-04-28 00:01:50.364223
4692000|11.1088|1|2024-04-28 00:01:55.483382
4693000|0.1057|1|2024-04-28 00:01:55.483382
4694000|117.9783|1|2024-04-28 00:01:55.483382
4695000|18.2973|1|2024-04-28 00:01:55.483382
4696000|5.7615|1|2024-04-28 00:01:55.483382
4692000|7.5488|1|2024-04-28 00:02:00.623044
4693000|3.562|1|2024-04-28 00:02:00.623044
4694000|111.1175|1|2024-04-28 00:02:00.623044
4695000|23.1278|1|2024-04-28 00:02:00.623044
4696000|2.1645|1|2024-04-28 00:02:00.623044
4692000|7.5488|1|2024-04-28 00:02:05.741046
4693000|0.002|1|2024-04-28 00:02:05.741046
4694000|0.0596|1|2024-04-28 00:02:05.741046
4695000|3.56|1|2024-04-28 00:02:05.741046
4696000|112.6258|1|2024-04-28 00:02:05.741046
4692000|7.5488|1|2024-04-28 00:02:10.875283
4693000|0.002|1|2024-04-28 00:02:10.875283
4694000|0.0596|1|2024-04-28 00:02:10.875283
4696000|112.2867|1|2024-04-28 00:02:10.875283
4697000|23.6041|1|2024-04-28 00:02:10.875283
4692000|7.5488|1|2024-04-28 00:02:16.008136
4693000|0.4282|1|2024-04-28 00:02:16.008136
4694000|0.0596|1|2024-04-28 00:02:16.008136
4695000|3.56|1|2024-04-28 00:02:16.008136
4696000|112.2867|1|2024-04-28 00:02:16.008136
4692000|7.5488|1|2024-04-28 00:02:21.134739
4693000|0.4282|1|2024-04-28 00:02:21.134739
4694000|0.0219|1|2024-04-28 00:02:21.134739
4695000|3.56|1|2024-04-28 00:02:21.134739
4696000|0.0024|1|2024-04-28 00:02:21.134739
4692000|7.5488|1|2024-04-28 00:02:26.252463
4693000|0.4282|1|2024-04-28 00:02:26.252463
4694000|0.0219|1|2024-04-28 00:02:26.252463
4695000|3.56|1|2024-04-28 00:02:26.252463
4696000|0.0024|1|2024-04-28 00:02:26.252463
4692000|7.5488|1|2024-04-28 00:02:31.373179
4693000|0.4282|1|2024-04-28 00:02:31.373179
4694000|1.2504|1|2024-04-28 00:02:31.373179
4695000|0.3766|1|2024-04-28 00:02:31.373179
4696000|3.0024|1|2024-04-28 00:02:31.373179
4692000|7.5488|1|2024-04-28 00:02:36.485354
4693000|3.9882|1|2024-04-28 00:02:36.485354
4694000|0.0219|1|2024-04-28 00:02:36.485354
4695000|18.9366|1|2024-04-28 00:02:36.485354
4696000|114.0583|1|2024-04-28 00:02:36.485354
4692000|9.2818|1|2024-04-28 00:02:41.623952
4693000|3.9882|1|2024-04-28 00:02:41.623952
4694000|1.9379|1|2024-04-28 00:02:41.623952
4695000|20.1655|1|2024-04-28 00:02:41.623952
4696000|114.0583|1|2024-04-28 00:02:41.623952
4692000|9.1562|1|2024-04-28 00:02:46.736730
4693000|0.4282|1|2024-04-28 00:02:46.736730
4694000|1.9379|1|2024-04-28 00:02:46.736730
4695000|131.2211|1|2024-04-28 00:02:46.736730
4696000|4.0024|1|2024-04-28 00:02:46.736730
4692000|8.9704|1|2024-04-28 00:02:51.874104
4693000|0.4282|1|2024-04-28 00:02:51.874104
4694000|1.9379|1|2024-04-28 00:02:51.874104
4695000|129.6536|1|2024-04-28 00:02:51.874104
4696000|4.0024|1|2024-04-28 00:02:51.874104
4692000|8.6903|1|2024-04-28 00:02:57.008460
4693000|3.9882|1|2024-04-28 00:02:57.008460
4694000|4.9379|1|2024-04-28 00:02:57.008460
4695000|129.6536|1|2024-04-28 00:02:57.008460
4696000|5.2314|1|2024-04-28 00:02:57.008460
4692000|8.6045|1|2024-04-28 00:03:02.153554
4693000|3.9882|1|2024-04-28 00:03:02.153554
4694000|4.9379|1|2024-04-28 00:03:02.153554
4695000|129.9922|1|2024-04-28 00:03:02.153554
4696000|5.2315|1|2024-04-28 00:03:02.153554
4692000|12.1645|1|2024-04-28 00:03:07.332760
4693000|0.4282|1|2024-04-28 00:03:07.332760
4694000|115.9938|1|2024-04-28 00:03:07.332760
4695000|19.9361|1|2024-04-28 00:03:07.332760
4696000|5.2315|1|2024-04-28 00:03:07.332760
4692000|12.1645|1|2024-04-28 00:03:12.498398
4693000|0.4282|1|2024-04-28 00:03:12.498398
4694000|116.3324|1|2024-04-28 00:03:12.498398
4695000|19.5977|1|2024-04-28 00:03:12.498398
4696000|5.2315|1|2024-04-28 00:03:12.498398
4692000|2.9565|1|2024-04-28 00:03:17.615714
4693000|1.4671|1|2024-04-28 00:03:17.615714
4694000|4.7549|1|2024-04-28 00:03:17.615714
4695000|130.6536|1|2024-04-28 00:03:17.615714
4696000|6.2568|1|2024-04-28 00:03:17.615714
4692000|2.9565|1|2024-04-28 00:03:22.722726
4693000|3.9882|1|2024-04-28 00:03:22.722726
4694000|3.0219|1|2024-04-28 00:03:22.722726
4695000|130.9924|1|2024-04-28 00:03:22.722726
4696000|4.0024|1|2024-04-28 00:03:22.722726
4692000|2.9565|1|2024-04-28 00:03:27.832974
4693000|3.9882|1|2024-04-28 00:03:27.832974
4694000|3.0219|1|2024-04-28 00:03:27.832974
4695000|130.9924|1|2024-04-28 00:03:27.832974
4696000|5.9184|1|2024-04-28 00:03:27.832974
4692000|2.9565|1|2024-04-28 00:03:32.941334
4693000|3.9882|1|2024-04-28 00:03:32.941334
4694000|3.0219|1|2024-04-28 00:03:32.941334
4695000|130.9924|1|2024-04-28 00:03:32.941334
4696000|4.0024|1|2024-04-28 00:03:32.941334
4692000|2.9565|1|2024-04-28 00:03:38.046133
4693000|3.9882|1|2024-04-28 00:03:38.046133
4694000|3.0219|1|2024-04-28 00:03:38.046133
4695000|130.6536|1|2024-04-28 00:03:38.046133
4696000|5.2316|1|2024-04-28 00:03:38.046133
4692000|6.4117|1|2024-04-28 00:03:43.154959
4693000|0.4282|1|2024-04-28 00:03:43.154959
4694000|117.6378|1|2024-04-28 00:03:43.154959
4695000|16.3765|1|2024-04-28 00:03:43.154959
4696000|5.7354|1|2024-04-28 00:03:43.154959
4691000|3.496|1|2024-04-28 00:03:48.301590
4692000|5.8517|1|2024-04-28 00:03:48.301590
4693000|3.9882|1|2024-04-28 00:03:48.301590
4694000|114.4163|1|2024-04-28 00:03:48.301590
4695000|22.5972|1|2024-04-28 00:03:48.301590
4692000|2.8517|1|2024-04-28 00:03:53.421046
4693000|3.9882|1|2024-04-28 00:03:53.421046
4694000|114.0778|1|2024-04-28 00:03:53.421046
4695000|19.5977|1|2024-04-28 00:03:53.421046
4696000|4.3411|1|2024-04-28 00:03:53.421046
4691000|0.0311|1|2024-04-28 00:03:58.566591
4692000|2.8517|1|2024-04-28 00:03:58.566591
4693000|3.9882|1|2024-04-28 00:03:58.566591
4694000|114.0778|1|2024-04-28 00:03:58.566591
4695000|19.9366|1|2024-04-28 00:03:58.566591
4691000|0.0311|1|2024-04-28 00:04:03.727565
4692000|2.8517|1|2024-04-28 00:04:03.727565
4693000|5.7212|1|2024-04-28 00:04:03.727565
4694000|114.0778|1|2024-04-28 00:04:03.727565
4695000|21.8526|1|2024-04-28 00:04:03.727565
4691000|0.0311|1|2024-04-28 00:04:08.838099
4692000|2.8517|1|2024-04-28 00:04:08.838099
4693000|3.9882|1|2024-04-28 00:04:08.838099
4694000|114.0778|1|2024-04-28 00:04:08.838099
4695000|19.5977|1|2024-04-28 00:04:08.838099
4691000|0.0311|1|2024-04-28 00:04:13.951119
4692000|2.8517|1|2024-04-28 00:04:13.951119
4693000|0.4282|1|2024-04-28 00:04:13.951119
4694000|117.6378|1|2024-04-28 00:04:13.951119
4695000|18.5977|1|2024-04-28 00:04:13.951119
4691000|0.0311|1|2024-04-28 00:04:19.086303
4692000|2.8517|1|2024-04-28 00:04:19.086303
4693000|0.4282|1|2024-04-28 00:04:19.086303
4694000|117.6378|1|2024-04-28 00:04:19.086303
4695000|18.5977|1|2024-04-28 00:04:19.086303
4691000|0.0311|1|2024-04-28 00:04:24.202307
4692000|2.8517|1|2024-04-28 00:04:24.202307
4693000|3.9882|1|2024-04-28 00:04:24.202307
4694000|114.0778|1|2024-04-28 00:04:24.202307
4695000|3.5977|1|2024-04-28 00:04:24.202307
4691000|2.3311|1|2024-04-28 00:04:29.331840
4692000|2.8517|1|2024-04-28 00:04:29.331840
4693000|0.4282|1|2024-04-28 00:04:29.331840
4694000|0.0219|1|2024-04-28 00:04:29.331840
4695000|3.5977|1|2024-04-28 00:04:29.331840
4691000|2.3311|1|2024-04-28 00:04:34.475426
4692000|2.8517|1|2024-04-28 00:04:34.475426
4693000|0.4282|1|2024-04-28 00:04:34.475426
4694000|3.5819|1|2024-04-28 00:04:34.475426
4695000|0.0377|1|2024-04-28 00:04:34.475426
4691000|2.3034|1|2024-04-28 00:04:39.599694
4692000|2.8517|1|2024-04-28 00:04:39.599694
4693000|0.4282|1|2024-04-28 00:04:39.599694
4694000|3.5819|1|2024-04-28 00:04:39.599694
4695000|0.0377|1|2024-04-28 00:04:39.599694
4691000|2.2696|1|2024-04-28 00:04:44.710967
4692000|2.8517|1|2024-04-28 00:04:44.710967
4693000|0.4282|1|2024-04-28 00:04:44.710967
4694000|3.5819|1|2024-04-28 00:04:44.710967
4695000|0.0377|1|2024-04-28 00:04:44.710967
4691000|2.2482|1|2024-04-28 00:04:49.856139
4692000|2.8517|1|2024-04-28 00:04:49.856139
4693000|0.4282|1|2024-04-28 00:04:49.856139
4694000|0.0219|1|2024-04-28 00:04:49.856139
4695000|1.1211|1|2024-04-28 00:04:49.856139
4691000|2.2269|1|2024-04-28 00:04:54.980113
4692000|2.8517|1|2024-04-28 00:04:54.980113
4693000|0.4282|1|2024-04-28 00:04:54.980113
4694000|3.5819|1|2024-04-28 00:04:54.980113
4695000|0.0377|1|2024-04-28 00:04:54.980113
4691000|0.8248|1|2024-04-28 00:05:00.128165
4692000|2.8517|1|2024-04-28 00:05:00.128165
4693000|4.6893|1|2024-04-28 00:05:00.128165
4694000|15.0219|1|2024-04-28 00:05:00.128165
4695000|117.6536|1|2024-04-28 00:05:00.128165
4689000|0.4448|1|2024-04-28 00:05:05.244903
4691000|1.529|1|2024-04-28 00:05:05.244903
4692000|2.8894|1|2024-04-28 00:05:05.244903
4693000|3.9882|1|2024-04-28 00:05:05.244903
4694000|18.5819|1|2024-04-28 00:05:05.244903
4689000|0.4041|1|2024-04-28 00:05:10.409679
4691000|0.8248|1|2024-04-28 00:05:10.409679
4692000|3.6029|1|2024-04-28 00:05:10.409679
4693000|3.9882|1|2024-04-28 00:05:10.409679
4694000|18.5819|1|2024-04-28 00:05:10.409679
4689000|0.4041|1|2024-04-28 00:05:15.593573
4691000|0.8248|1|2024-04-28 00:05:15.593573
4692000|2.8894|1|2024-04-28 00:05:15.593573
4693000|4.7014|1|2024-04-28 00:05:15.593573
4694000|126.0778|1|2024-04-28 00:05:15.593573
4689000|0.3973|1|2024-04-28 00:05:20.725498
4691000|0.8248|1|2024-04-28 00:05:20.725498
4692000|7.1653|1|2024-04-28 00:05:20.725498
4693000|0.4282|1|2024-04-28 00:05:20.725498
4694000|129.6378|1|2024-04-28 00:05:20.725498
4689000|0.3973|1|2024-04-28 00:05:25.847030
4691000|0.8248|1|2024-04-28 00:05:25.847030
4692000|3.6053|1|2024-04-28 00:05:25.847030
4693000|111.4841|1|2024-04-28 00:05:25.847030
4694000|22.1419|1|2024-04-28 00:05:25.847030
4689000|0.3973|1|2024-04-28 00:05:30.956052
4691000|4.8924|1|2024-04-28 00:05:30.956052
4692000|2.8894|1|2024-04-28 00:05:30.956052
4693000|114.4841|1|2024-04-28 00:05:30.956052
4694000|18.5819|1|2024-04-28 00:05:30.956052
4689000|0.2526|1|2024-04-28 00:05:36.085806
4690000|3.56|1|2024-04-28 00:05:36.085806
4691000|1.3324|1|2024-04-28 00:05:36.085806
4692000|21.4494|1|2024-04-28 00:05:36.085806
4693000|114.4841|1|2024-04-28 00:05:36.085806
4689000|0.2526|1|2024-04-28 00:05:41.219482
4690000|3.56|1|2024-04-28 00:05:41.219482
4691000|0.5076|1|2024-04-28 00:05:41.219482
4692000|134.2383|1|2024-04-28 00:05:41.219482
4693000|3.4282|1|2024-04-28 00:05:41.219482
4689000|0.2504|1|2024-04-28 00:05:46.358965
4690000|3.56|1|2024-04-28 00:05:46.358965
4691000|0.5076|1|2024-04-28 00:05:46.358965
4692000|134.2383|1|2024-04-28 00:05:46.358965
4693000|3.4282|1|2024-04-28 00:05:46.358965
4689000|0.2504|1|2024-04-28 00:05:51.500264
4690000|3.56|1|2024-04-28 00:05:51.500264
4691000|0.5076|1|2024-04-28 00:05:51.500264
4692000|119.2383|1|2024-04-28 00:05:51.500264
4693000|3.4282|1|2024-04-28 00:05:51.500264
4689000|0.2474|1|2024-04-28 00:05:56.710483
4691000|4.0676|1|2024-04-28 00:05:56.710483
4692000|117.5053|1|2024-04-28 00:05:56.710483
4693000|3.4282|1|2024-04-28 00:05:56.710483
4694000|17.9379|1|2024-04-28 00:05:56.710483
4689000|0.2389|1|2024-04-28 00:06:01.824643
4691000|4.0676|1|2024-04-28 00:06:01.824643
4692000|119.2383|1|2024-04-28 00:06:01.824643
4693000|3.4282|1|2024-04-28 00:06:01.824643
4694000|16.0219|1|2024-04-28 00:06:01.824643
4689000|0.2389|1|2024-04-28 00:06:06.966640
4691000|4.0676|1|2024-04-28 00:06:06.966640
4692000|117.5053|1|2024-04-28 00:06:06.966640
4693000|3.4282|1|2024-04-28 00:06:06.966640
4694000|16.0219|1|2024-04-28 00:06:06.966640
4689000|0.1702|1|2024-04-28 00:06:12.110402
4692000|2.8894|1|2024-04-28 00:06:12.110402
4693000|3.4282|1|2024-04-28 00:06:12.110402
4694000|18.5819|1|2024-04-28 00:06:12.110402
4695000|4.4385|1|2024-04-28 00:06:12.110402
4689000|0.0553|1|2024-04-28 00:06:17.235868
4692000|2.8517|1|2024-04-28 00:06:17.235868
4693000|3.9882|1|2024-04-28 00:06:17.235868
4694000|111.0778|1|2024-04-28 00:06:17.235868
4695000|21.9985|1|2024-04-28 00:06:17.235868
4689000|0.0553|1|2024-04-28 00:06:22.352451
4692000|2.8517|1|2024-04-28 00:06:22.352451
4693000|3.9882|1|2024-04-28 00:06:22.352451
4694000|111.0778|1|2024-04-28 00:06:22.352451
4695000|21.9985|1|2024-04-28 00:06:22.352451
4692000|2.8517|1|2024-04-28 00:06:27.479117
4693000|3.9882|1|2024-04-28 00:06:27.479117
4694000|114.1155|1|2024-04-28 00:06:27.479117
4695000|21.56|1|2024-04-28 00:06:27.479117
4696000|4.4534|1|2024-04-28 00:06:27.479117
4689000|0.5852|1|2024-04-28 00:06:32.590094
4692000|6.4117|1|2024-04-28 00:06:32.590094
4693000|0.4282|1|2024-04-28 00:06:32.590094
4694000|117.6755|1|2024-04-28 00:06:32.590094
4695000|18.0|1|2024-04-28 00:06:32.590094
4689000|1.5799|1|2024-04-28 00:06:37.746284
4692000|2.8517|1|2024-04-28 00:06:37.746284
4693000|3.9882|1|2024-04-28 00:06:37.746284
4694000|117.6755|1|2024-04-28 00:06:37.746284
4695000|18.0|1|2024-04-28 00:06:37.746284
4689000|1.1159|1|2024-04-28 00:06:42.859823
4692000|2.8517|1|2024-04-28 00:06:42.859823
4693000|3.9882|1|2024-04-28 00:06:42.859823
4694000|117.6755|1|2024-04-28 00:06:42.859823
4695000|18.0|1|2024-04-28 00:06:42.859823
4689000|0.6349|1|2024-04-28 00:06:47.972723
4692000|2.8517|1|2024-04-28 00:06:47.972723
4693000|3.9882|1|2024-04-28 00:06:47.972723
4694000|117.6755|1|2024-04-28 00:06:47.972723
4695000|18.0|1|2024-04-28 00:06:47.972723
4689000|0.6349|1|2024-04-28 00:06:53.104471
4692000|2.8517|1|2024-04-28 00:06:53.104471
4693000|3.9882|1|2024-04-28 00:06:53.104471
4694000|117.6755|1|2024-04-28 00:06:53.104471
4695000|18.0|1|2024-04-28 00:06:53.104471
4689000|0.6042|1|2024-04-28 00:06:58.217905
4692000|2.8517|1|2024-04-28 00:06:58.217905
4693000|3.9882|1|2024-04-28 00:06:58.217905
4694000|114.1155|1|2024-04-28 00:06:58.217905
4695000|18.0|1|2024-04-28 00:06:58.217905
4689000|0.6042|1|2024-04-28 00:07:03.373927
4692000|2.8517|1|2024-04-28 00:07:03.373927
4693000|3.9882|1|2024-04-28 00:07:03.373927
4694000|111.1155|1|2024-04-28 00:07:03.373927
4695000|18.0|1|2024-04-28 00:07:03.373927
4689000|0.6042|1|2024-04-28 00:07:08.518504
4692000|2.8517|1|2024-04-28 00:07:08.518504
4693000|3.9882|1|2024-04-28 00:07:08.518504
4694000|111.1155|1|2024-04-28 00:07:08.518504
4695000|18.0|1|2024-04-28 00:07:08.518504
4689000|0.6042|1|2024-04-28 00:07:13.660350
4692000|2.8517|1|2024-04-28 00:07:13.660350
4693000|0.7011|1|2024-04-28 00:07:13.660350
4694000|111.1255|1|2024-04-28 00:07:13.660350
4695000|18.0|1|2024-04-28 00:07:13.660350
4692000|2.8517|1|2024-04-28 00:07:18.772981
4693000|0.4282|1|2024-04-28 00:07:18.772981
4694000|0.0696|1|2024-04-28 00:07:18.772981
4695000|18.56|1|2024-04-28 00:07:18.772981
4696000|114.0583|1|2024-04-28 00:07:18.772981
4692000|2.7943|1|2024-04-28 00:07:23.896322
4693000|0.4282|1|2024-04-28 00:07:23.896322
4694000|3.9013|1|2024-04-28 00:07:23.896322
4695000|15.0|1|2024-04-28 00:07:23.896322
4696000|114.0583|1|2024-04-28 00:07:23.896322
4692000|2.7943|1|2024-04-28 00:07:29.051637
4693000|0.4282|1|2024-04-28 00:07:29.051637
4694000|3.9013|1|2024-04-28 00:07:29.051637
4695000|15.0|1|2024-04-28 00:07:29.051637
4696000|114.0583|1|2024-04-28 00:07:29.051637
4692000|2.5823|1|2024-04-28 00:07:34.168687
4693000|0.4282|1|2024-04-28 00:07:34.168687
4694000|3.9013|1|2024-04-28 00:07:34.168687
4695000|126.0559|1|2024-04-28 00:07:34.168687
4696000|8.2954|1|2024-04-28 00:07:34.168687
4692000|2.5823|1|2024-04-28 00:07:39.275237
4693000|0.4282|1|2024-04-28 00:07:39.275237
4694000|0.0319|1|2024-04-28 00:07:39.275237
4695000|129.0559|1|2024-04-28 00:07:39.275237
4696000|4.7354|1|2024-04-28 00:07:39.275237
4692000|2.5823|1|2024-04-28 00:07:44.384446
4693000|0.4282|1|2024-04-28 00:07:44.384446
4694000|3.6296|1|2024-04-28 00:07:44.384446
4695000|129.0559|1|2024-04-28 00:07:44.384446
4696000|8.2954|1|2024-04-28 00:07:44.384446
4692000|6.1423|1|2024-04-28 00:07:49.490291
4693000|15.4282|1|2024-04-28 00:07:49.490291
4694000|114.6855|1|2024-04-28 00:07:49.490291
4695000|3.0|1|2024-04-28 00:07:49.490291
4696000|11.4039|1|2024-04-28 00:07:49.490291
4692000|9.0303|1|2024-04-28 00:07:54.602964
4693000|15.4282|1|2024-04-28 00:07:54.602964
4694000|115.6855|1|2024-04-28 00:07:54.602964
4695000|3.0|1|2024-04-28 00:07:54.602964
4696000|11.4042|1|2024-04-28 00:07:54.602964
4691000|3.5223|1|2024-04-28 00:07:59.723699
4692000|5.4703|1|2024-04-28 00:07:59.723699
4693000|18.9882|1|2024-04-28 00:07:59.723699
4694000|112.1255|1|2024-04-28 00:07:59.723699
4695000|4.733|1|2024-04-28 00:07:59.723699
4692000|2.4703|1|2024-04-28 00:08:04.897562
4693000|111.4841|1|2024-04-28 00:08:04.897562
4694000|0.0696|1|2024-04-28 00:08:04.897562
4695000|19.733|1|2024-04-28 00:08:04.897562
4696000|9.3324|1|2024-04-28 00:08:04.897562
4692000|6.1324|1|2024-04-28 00:08:10.054707
4693000|111.4841|1|2024-04-28 00:08:10.054707
4694000|3.6296|1|2024-04-28 00:08:10.054707
4695000|19.733|1|2024-04-28 00:08:10.054707
4696000|9.3324|1|2024-04-28 00:08:10.054707
4692000|6.1251|1|2024-04-28 00:08:15.235078
