price|quantity|type|timestamp
91398000|0.0004|1|2024-04-28 00:00:03.177765
91399000|0.5508|1|2024-04-28 00:00:03.177765
91400000|0.0002|1|2024-04-28 00:00:03.177765
91421000|0.01|1|2024-04-28 00:00:03.177765
91425000|0.0004|1|2024-04-28 00:00:03.177765
91398000|0.0003|1|2024-04-28 00:00:08.306837
91399000|0.5508|1|2024-04-28 00:00:08.306837
91400000|0.0002|1|2024-04-28 00:00:08.306837
91421000|0.01|1|2024-04-28 00:00:08.306837
91425000|0.0004|1|2024-04-28 00:00:08.306837
91398000|0.0001|1|2024-04-28 00:00:13.418080
91399000|0.5508|1|2024-04-28 00:00:13.418080
91400000|0.0002|1|2024-04-28 00:00:13.418080
91421000|0.01|1|2024-04-28 00:00:13.418080
91425000|0.0004|1|2024-04-28 00:00:13.418080
91398000|0.0001|1|2024-04-28 00:00:18.618953
91399000|0.5508|1|2024-04-28 00:00:18.618953
91400000|0.0002|1|2024-04-28 00:00:18.618953
91421000|0.01|1|2024-04-28 00:00:18.618953
91425000|0.0004|1|2024-04-28 00:00:18.618953
91399000|0.4386|1|2024-04-28 00:00:23.768386
91400000|0.0002|1|2024-04-28 00:00:23.768386
91421000|0.01|1|2024-04-28 00:00:23.768386
91425000|0.0004|1|2024-04-28 00:00:23.768386
91430000|0.01|1|2024-04-28 00:00:23.768386
91399000|0.3907|1|2024-04-28 00:00:28.916178
91400000|0.0002|1|2024-04-28 00:00:28.916178
91421000|0.01|1|2024-04-28 00:00:28.916178
91425000|0.0004|1|2024-04-28 00:00:28.916178
91430000|0.01|1|2024-04-28 00:00:28.916178
91399000|0.3805|1|2024-04-28 00:00:34.078469
91400000|0.0002|1|2024-04-28 00:00:34.078469
91414000|0.0094|1|2024-04-28 00:00:34.078469
91421000|0.01|1|2024-04-28 00:00:34.078469
91425000|0.0004|1|2024-04-28 00:00:34.078469
91399000|0.3593|1|2024-04-28 00:00:39.197831
91400000|0.0002|1|2024-04-28 00:00:39.197831
91403000|0.0094|1|2024-04-28 00:00:39.197831
91421000|0.01|1|2024-04-28 00:00:39.197831
91425000|0.0004|1|2024-04-28 00:00:39.197831
91399000|0.0078|1|2024-04-28 00:00:44.332064
91400000|0.0002|1|2024-04-28 00:00:44.332064
91420000|0.0094|1|2024-04-28 00:00:44.332064
91421000|0.01|1|2024-04-28 00:00:44.332064
91425000|0.0004|1|2024-04-28 00:00:44.332064
91447000|0.0011|1|2024-04-28 00:00:49.453751
91453000|0.0003|1|2024-04-28 00:00:49.453751
91454000|0.0002|1|2024-04-28 00:00:49.453751
91460000|0.0001|1|2024-04-28 00:00:49.453751
91463000|0.0002|1|2024-04-28 00:00:49.453751
91447000|0.001|1|2024-04-28 00:00:54.584374
91453000|0.0003|1|2024-04-28 00:00:54.584374
91454000|0.0002|1|2024-04-28 00:00:54.584374
91460000|0.0001|1|2024-04-28 00:00:54.584374
91463000|0.0002|1|2024-04-28 00:00:54.584374
91453000|0.0002|1|2024-04-28 00:00:59.729154
91454000|0.0002|1|2024-04-28 00:00:59.729154
91460000|0.0001|1|2024-04-28 00:00:59.729154
91463000|0.0002|1|2024-04-28 00:00:59.729154
91465000|0.0019|1|2024-04-28 00:00:59.729154
91460000|0.0038|1|2024-04-28 00:01:04.920355
91465000|0.001|1|2024-04-28 00:01:04.920355
91470000|0.001|1|2024-04-28 00:01:04.920355
91477000|0.0195|1|2024-04-28 00:01:04.920355
91480000|0.0133|1|2024-04-28 00:01:04.920355
91470000|0.0006|1|2024-04-28 00:01:10.054109
91477000|0.0195|1|2024-04-28 00:01:10.054109
91480000|0.0133|1|2024-04-28 00:01:10.054109
91481000|0.0001|1|2024-04-28 00:01:10.054109
91485000|0.0001|1|2024-04-28 00:01:10.054109
91438000|0.0001|1|2024-04-28 00:01:15.162686
91470000|0.0002|1|2024-04-28 00:01:15.162686
91477000|0.0195|1|2024-04-28 00:01:15.162686
91480000|0.0133|1|2024-04-28 00:01:15.162686
91481000|0.0001|1|2024-04-28 00:01:15.162686
91470000|0.0025|1|2024-04-28 00:01:20.316597
91477000|0.0195|1|2024-04-28 00:01:20.316597
91480000|0.0133|1|2024-04-28 00:01:20.316597
91481000|0.0001|1|2024-04-28 00:01:20.316597
91485000|0.0001|1|2024-04-28 00:01:20.316597
91470000|0.0015|1|2024-04-28 00:01:25.447626
91477000|0.0195|1|2024-04-28 00:01:25.447626
91480000|0.0133|1|2024-04-28 00:01:25.447626
91481000|0.0001|1|2024-04-28 00:01:25.447626
91485000|0.0001|1|2024-04-28 00:01:25.447626
91470000|0.0005|1|2024-04-28 00:01:30.563272
91477000|0.0195|1|2024-04-28 00:01:30.563272
91480000|0.0133|1|2024-04-28 00:01:30.563272
91481000|0.0001|1|2024-04-28 00:01:30.563272
91485000|0.0001|1|2024-04-28 00:01:30.563272
91470000|0.0005|1|2024-04-28 00:01:35.676928
91477000|0.0195|1|2024-04-28 00:01:35.676928
91480000|0.0133|1|2024-04-28 00:01:35.676928
91481000|0.0001|1|2024-04-28 00:01:35.676928
91485000|0.0001|1|2024-04-28 00:01:35.676928
91477000|0.0189|1|2024-04-28 00:01:40.853741
91480000|0.0133|1|2024-04-28 00:01:40.853741
91481000|0.0001|1|2024-04-28 00:01:40.853741
91485000|0.0001|1|2024-04-28 00:01:40.853741
91487000|0.0002|1|2024-04-28 00:01:40.853741
91477000|0.0189|1|2024-04-28 00:01:45.970742
91480000|0.0133|1|2024-04-28 00:01:45.970742
91481000|0.0001|1|2024-04-28 00:01:45.970742
91485000|0.0001|1|2024-04-28 00:01:45.970742
91487000|0.0002|1|2024-04-28 00:01:45.970742
91480000|0.0116|1|2024-04-28 00:01:51.077847
91481000|0.0001|1|2024-04-28 00:01:51.077847
91485000|0.0001|1|2024-04-28 00:01:51.077847
91487000|0.0002|1|2024-04-28 00:01:51.077847
91490000|0.0326|1|2024-04-28 00:01:51.077847
91480000|0.0054|1|2024-04-28 00:01:56.199276
91481000|0.0001|1|2024-04-28 00:01:56.199276
91485000|0.0001|1|2024-04-28 00:01:56.199276
91487000|0.0002|1|2024-04-28 00:01:56.199276
91490000|0.0326|1|2024-04-28 00:01:56.199276
91490000|0.0263|1|2024-04-28 00:02:01.309269
91491000|0.0001|1|2024-04-28 00:02:01.309269
91493000|0.006|1|2024-04-28 00:02:01.309269
91495000|0.0124|1|2024-04-28 00:02:01.309269
91498000|0.0003|1|2024-04-28 00:02:01.309269
91490000|0.0263|1|2024-04-28 00:02:06.445537
91491000|0.0001|1|2024-04-28 00:02:06.445537
91493000|0.006|1|2024-04-28 00:02:06.445537
91495000|0.0124|1|2024-04-28 00:02:06.445537
91498000|0.0003|1|2024-04-28 00:02:06.445537
91490000|0.0263|1|2024-04-28 00:02:11.568481
91491000|0.0001|1|2024-04-28 00:02:11.568481
91493000|0.006|1|2024-04-28 00:02:11.568481
91495000|0.0124|1|2024-04-28 00:02:11.568481
91498000|0.0003|1|2024-04-28 00:02:11.568481
91490000|0.0263|1|2024-04-28 00:02:16.681615
91491000|0.0001|1|2024-04-28 00:02:16.681615
91493000|0.006|1|2024-04-28 00:02:16.681615
91495000|0.0124|1|2024-04-28 00:02:16.681615
91498000|0.0003|1|2024-04-28 00:02:16.681615
91490000|0.0263|1|2024-04-28 00:02:21.790941
91491000|0.0001|1|2024-04-28 00:02:21.790941
91493000|0.006|1|2024-04-28 00:02:21.790941
91495000|0.0124|1|2024-04-28 00:02:21.790941
91498000|0.0003|1|2024-04-28 00:02:21.790941
91490000|0.013|1|2024-04-28 00:02:26.905514
91491000|0.0001|1|2024-04-28 00:02:26.905514
91493000|0.006|1|2024-04-28 00:02:26.905514
91495000|0.0124|1|2024-04-28 00:02:26.905514
91498000|0.0003|1|2024-04-28 00:02:26.905514
91487000|0.002|1|2024-04-28 00:02:32.014720
91490000|0.0129|1|2024-04-28 00:02:32.014720
91491000|0.0001|1|2024-04-28 00:02:32.014720
91493000|0.006|1|2024-04-28 00:02:32.014720
91495000|0.0124|1|2024-04-28 00:02:32.014720
91487000|0.1182|1|2024-04-28 00:02:37.155322
91488000|0.316|1|2024-04-28 00:02:37.155322
91490000|0.0129|1|2024-04-28 00:02:37.155322
91491000|0.0001|1|2024-04-28 00:02:37.155322
91493000|0.006|1|2024-04-28 00:02:37.155322
91490000|0.122|1|2024-04-28 00:02:42.262821
91491000|0.0001|1|2024-04-28 00:02:42.262821
91493000|0.006|1|2024-04-28 00:02:42.262821
91495000|0.0124|1|2024-04-28 00:02:42.262821
91498000|0.0003|1|2024-04-28 00:02:42.262821
91487000|0.0002|1|2024-04-28 00:02:47.373170
91490000|0.122|1|2024-04-28 00:02:47.373170
91491000|0.0001|1|2024-04-28 00:02:47.373170
91493000|0.006|1|2024-04-28 00:02:47.373170
91495000|0.0124|1|2024-04-28 00:02:47.373170
91490000|0.1221|1|2024-04-28 00:02:52.522732
91491000|0.0001|1|2024-04-28 00:02:52.522732
91493000|0.006|1|2024-04-28 00:02:52.522732
91495000|0.0124|1|2024-04-28 00:02:52.522732
91498000|0.1185|1|2024-04-28 00:02:52.522732
91489000|0.0001|1|2024-04-28 00:02:57.648053
91490000|0.122|1|2024-04-28 00:02:57.648053
91491000|0.0001|1|2024-04-28 00:02:57.648053
91493000|0.006|1|2024-04-28 00:02:57.648053
91494000|0.1184|1|2024-04-28 00:02:57.648053
91490000|0.0864|1|2024-04-28 00:03:02.771202
91491000|0.0001|1|2024-04-28 00:03:02.771202
91493000|0.006|1|2024-04-28 00:03:02.771202
91494000|0.0002|1|2024-04-28 00:03:02.771202
91495000|0.0124|1|2024-04-28 00:03:02.771202
91450000|0.0021|1|2024-04-28 00:03:07.885501
91451000|0.0141|1|2024-04-28 00:03:07.885501
91489000|0.1015|1|2024-04-28 00:03:07.885501
91490000|0.0804|1|2024-04-28 00:03:07.885501
91491000|0.0001|1|2024-04-28 00:03:07.885501
91449000|0.0021|1|2024-04-28 00:03:13.016457
91470000|0.314|1|2024-04-28 00:03:13.016457
91471000|0.0001|1|2024-04-28 00:03:13.016457
91490000|0.0804|1|2024-04-28 00:03:13.016457
91491000|0.0001|1|2024-04-28 00:03:13.016457
91449000|0.0009|1|2024-04-28 00:03:18.143284
91471000|0.0001|1|2024-04-28 00:03:18.143284
91491000|0.0001|1|2024-04-28 00:03:18.143284
91492000|0.314|1|2024-04-28 00:03:18.143284
91493000|0.006|1|2024-04-28 00:03:18.143284
91449000|0.0009|1|2024-04-28 00:03:23.267349
91471000|0.0001|1|2024-04-28 00:03:23.267349
91491000|0.0001|1|2024-04-28 00:03:23.267349
91493000|0.006|1|2024-04-28 00:03:23.267349
91494000|0.1177|1|2024-04-28 00:03:23.267349
91448000|0.002|1|2024-04-28 00:03:28.394041
91449000|0.0009|1|2024-04-28 00:03:28.394041
91471000|0.0001|1|2024-04-28 00:03:28.394041
91491000|0.0001|1|2024-04-28 00:03:28.394041
91493000|0.006|1|2024-04-28 00:03:28.394041
91449000|0.0009|1|2024-04-28 00:03:33.511416
91471000|0.0001|1|2024-04-28 00:03:33.511416
91491000|0.0001|1|2024-04-28 00:03:33.511416
91493000|0.006|1|2024-04-28 00:03:33.511416
91494000|0.1177|1|2024-04-28 00:03:33.511416
91471000|0.0|1|2024-04-28 00:03:38.621818
91485000|0.1175|1|2024-04-28 00:03:38.621818
91486000|0.314|1|2024-04-28 00:03:38.621818
91491000|0.0001|1|2024-04-28 00:03:38.621818
91493000|0.006|1|2024-04-28 00:03:38.621818
91471000|0.0|1|2024-04-28 00:03:43.730303
91486000|0.314|1|2024-04-28 00:03:43.730303
91491000|0.0001|1|2024-04-28 00:03:43.730303
91493000|0.006|1|2024-04-28 00:03:43.730303
91494000|0.0002|1|2024-04-28 00:03:43.730303
91471000|0.0|1|2024-04-28 00:03:48.893543
91485000|0.0019|1|2024-04-28 00:03:48.893543
91486000|0.314|1|2024-04-28 00:03:48.893543
91491000|0.0001|1|2024-04-28 00:03:48.893543
91493000|0.006|1|2024-04-28 00:03:48.893543
91440000|0.2687|1|2024-04-28 00:03:54.003744
91471000|0.0|1|2024-04-28 00:03:54.003744
91485000|0.0019|1|2024-04-28 00:03:54.003744
91486000|0.314|1|2024-04-28 00:03:54.003744
91491000|0.0001|1|2024-04-28 00:03:54.003744
91440000|0.269|1|2024-04-28 00:03:59.140151
91471000|0.0|1|2024-04-28 00:03:59.140151
91485000|0.0019|1|2024-04-28 00:03:59.140151
91486000|0.314|1|2024-04-28 00:03:59.140151
91491000|0.0001|1|2024-04-28 00:03:59.140151
91439000|0.0001|1|2024-04-28 00:04:04.266159
91440000|0.0003|1|2024-04-28 00:04:04.266159
91471000|0.0|1|2024-04-28 00:04:04.266159
91485000|0.1202|1|2024-04-28 00:04:04.266159
91486000|0.314|1|2024-04-28 00:04:04.266159
91486000|0.314|1|2024-04-28 00:04:09.373959
91491000|0.0101|1|2024-04-28 00:04:09.373959
91493000|0.006|1|2024-04-28 00:04:09.373959
91494000|0.0002|1|2024-04-28 00:04:09.373959
91495000|0.0224|1|2024-04-28 00:04:09.373959
91491000|0.0101|1|2024-04-28 00:04:14.511753
91493000|0.006|1|2024-04-28 00:04:14.511753
91494000|0.0002|1|2024-04-28 00:04:14.511753
91495000|0.0224|1|2024-04-28 00:04:14.511753
91498000|0.0003|1|2024-04-28 00:04:14.511753
91491000|0.0101|1|2024-04-28 00:04:19.625275
91493000|0.006|1|2024-04-28 00:04:19.625275
91494000|0.0002|1|2024-04-28 00:04:19.625275
91495000|0.0224|1|2024-04-28 00:04:19.625275
91498000|0.0003|1|2024-04-28 00:04:19.625275
91491000|0.012|1|2024-04-28 00:04:24.755409
91493000|0.006|1|2024-04-28 00:04:24.755409
91494000|0.0002|1|2024-04-28 00:04:24.755409
91495000|0.0224|1|2024-04-28 00:04:24.755409
91498000|0.0003|1|2024-04-28 00:04:24.755409
91500000|0.127|1|2024-04-28 00:04:29.864291
91501000|0.0025|1|2024-04-28 00:04:29.864291
91510000|0.002|1|2024-04-28 00:04:29.864291
91512000|0.0006|1|2024-04-28 00:04:29.864291
91518000|0.0001|1|2024-04-28 00:04:29.864291
91500000|0.127|1|2024-04-28 00:04:34.972102
91501000|0.0025|1|2024-04-28 00:04:34.972102
91510000|0.002|1|2024-04-28 00:04:34.972102
91512000|0.0006|1|2024-04-28 00:04:34.972102
91518000|0.0001|1|2024-04-28 00:04:34.972102
91500000|0.1206|1|2024-04-28 00:04:40.119186
91501000|0.0025|1|2024-04-28 00:04:40.119186
91510000|0.002|1|2024-04-28 00:04:40.119186
91512000|0.0006|1|2024-04-28 00:04:40.119186
91518000|0.0001|1|2024-04-28 00:04:40.119186
91500000|0.1128|1|2024-04-28 00:04:45.280609
91501000|0.0025|1|2024-04-28 00:04:45.280609
91510000|0.002|1|2024-04-28 00:04:45.280609
91512000|0.0006|1|2024-04-28 00:04:45.280609
91518000|0.0101|1|2024-04-28 00:04:45.280609
91500000|0.0999|1|2024-04-28 00:04:50.409485
91501000|0.0025|1|2024-04-28 00:04:50.409485
91510000|0.002|1|2024-04-28 00:04:50.409485
91512000|0.0006|1|2024-04-28 00:04:50.409485
91518000|0.0101|1|2024-04-28 00:04:50.409485
91500000|0.0999|1|2024-04-28 00:04:55.518768
91501000|0.0025|1|2024-04-28 00:04:55.518768
91510000|0.002|1|2024-04-28 00:04:55.518768
91512000|0.0006|1|2024-04-28 00:04:55.518768
91518000|0.0101|1|2024-04-28 00:04:55.518768
91530000|0.0012|1|2024-04-28 00:05:00.669373
91533000|0.001|1|2024-04-28 00:05:00.669373
91534000|0.314|1|2024-04-28 00:05:00.669373
91536000|0.0017|1|2024-04-28 00:05:00.669373
91539000|0.0028|1|2024-04-28 00:05:00.669373
91530000|0.0014|1|2024-04-28 00:05:05.791893
91533000|0.001|1|2024-04-28 00:05:05.791893
91534000|0.314|1|2024-04-28 00:05:05.791893
91536000|0.0017|1|2024-04-28 00:05:05.791893
91539000|0.0028|1|2024-04-28 00:05:05.791893
91529000|0.0|1|2024-04-28 00:05:10.904759
91530000|0.0012|1|2024-04-28 00:05:10.904759
91532000|0.0|1|2024-04-28 00:05:10.904759
91533000|0.001|1|2024-04-28 00:05:10.904759
91534000|0.314|1|2024-04-28 00:05:10.904759
91527000|0.002|1|2024-04-28 00:05:16.053584
91528000|0.0001|1|2024-04-28 00:05:16.053584
91530000|0.1103|1|2024-04-28 00:05:16.053584
91532000|0.0|1|2024-04-28 00:05:16.053584
91533000|0.001|1|2024-04-28 00:05:16.053584
91526000|0.0021|1|2024-04-28 00:05:21.253309
91530000|0.0012|1|2024-04-28 00:05:21.253309
91532000|0.0|1|2024-04-28 00:05:21.253309
91533000|0.001|1|2024-04-28 00:05:21.253309
91534000|0.01|1|2024-04-28 00:05:21.253309
91512000|0.3141|1|2024-04-28 00:05:26.360406
91525000|0.002|1|2024-04-28 00:05:26.360406
91530000|0.0012|1|2024-04-28 00:05:26.360406
91532000|0.0|1|2024-04-28 00:05:26.360406
91533000|0.001|1|2024-04-28 00:05:26.360406
91511000|0.0001|1|2024-04-28 00:05:31.497676
91512000|0.314|1|2024-04-28 00:05:31.497676
91529000|0.045|1|2024-04-28 00:05:31.497676
91530000|0.0012|1|2024-04-28 00:05:31.497676
91532000|0.0|1|2024-04-28 00:05:31.497676
91511000|0.0001|1|2024-04-28 00:05:36.639803
91512000|0.4558|1|2024-04-28 00:05:36.639803
91526000|0.045|1|2024-04-28 00:05:36.639803
91530000|0.1103|1|2024-04-28 00:05:36.639803
91532000|0.0|1|2024-04-28 00:05:36.639803
91510000|0.1995|1|2024-04-28 00:05:41.770312
91511000|0.3141|1|2024-04-28 00:05:41.770312
91526000|0.045|1|2024-04-28 00:05:41.770312
91530000|0.0012|1|2024-04-28 00:05:41.770312
91531000|0.314|1|2024-04-28 00:05:41.770312
91510000|0.1519|1|2024-04-28 00:05:46.895976
91511000|0.3141|1|2024-04-28 00:05:46.895976
91526000|0.045|1|2024-04-28 00:05:46.895976
91530000|0.1204|1|2024-04-28 00:05:46.895976
91531000|0.314|1|2024-04-28 00:05:46.895976
91501000|0.0011|1|2024-04-28 00:05:52.026411
91510000|0.1151|1|2024-04-28 00:05:52.026411
91511000|0.3141|1|2024-04-28 00:05:52.026411
91526000|0.045|1|2024-04-28 00:05:52.026411
91530000|0.0112|1|2024-04-28 00:05:52.026411
91500000|0.1152|1|2024-04-28 00:05:57.145511
91511000|0.3141|1|2024-04-28 00:05:57.145511
91526000|0.045|1|2024-04-28 00:05:57.145511
91530000|0.0112|1|2024-04-28 00:05:57.145511
91531000|0.314|1|2024-04-28 00:05:57.145511
91500000|0.115|1|2024-04-28 00:06:02.271847
91511000|0.3141|1|2024-04-28 00:06:02.271847
91526000|0.045|1|2024-04-28 00:06:02.271847
91530000|0.1203|1|2024-04-28 00:06:02.271847
91531000|0.314|1|2024-04-28 00:06:02.271847
91500000|0.1172|1|2024-04-28 00:06:07.382455
91510000|0.0002|1|2024-04-28 00:06:07.382455
91511000|0.3141|1|2024-04-28 00:06:07.382455
91525000|0.1092|1|2024-04-28 00:06:07.382455
91530000|0.0112|1|2024-04-28 00:06:07.382455
91510000|0.0002|1|2024-04-28 00:06:12.507527
91511000|0.3141|1|2024-04-28 00:06:12.507527
91530000|0.0112|1|2024-04-28 00:06:12.507527
91532000|0.0|1|2024-04-28 00:06:12.507527
91533000|0.001|1|2024-04-28 00:06:12.507527
91509000|0.002|1|2024-04-28 00:06:17.624265
91510000|0.0002|1|2024-04-28 00:06:17.624265
91511000|0.0001|1|2024-04-28 00:06:17.624265
91525000|0.314|1|2024-04-28 00:06:17.624265
91530000|0.0112|1|2024-04-28 00:06:17.624265
91511000|0.002|1|2024-04-28 00:06:22.781105
91525000|0.314|1|2024-04-28 00:06:22.781105
91530000|0.0112|1|2024-04-28 00:06:22.781105
91532000|0.0|1|2024-04-28 00:06:22.781105
91533000|0.001|1|2024-04-28 00:06:22.781105
91525000|0.314|1|2024-04-28 00:06:27.892811
91530000|0.0112|1|2024-04-28 00:06:27.892811
91532000|0.0|1|2024-04-28 00:06:27.892811
91533000|0.001|1|2024-04-28 00:06:27.892811
91536000|0.0017|1|2024-04-28 00:06:27.892811
91525000|0.3142|1|2024-04-28 00:06:33.002537
91530000|0.0112|1|2024-04-28 00:06:33.002537
91532000|0.0|1|2024-04-28 00:06:33.002537
91533000|0.001|1|2024-04-28 00:06:33.002537
91536000|0.0017|1|2024-04-28 00:06:33.002537
91525000|0.3109|1|2024-04-28 00:06:38.117193
91530000|0.0112|1|2024-04-28 00:06:38.117193
91532000|0.0|1|2024-04-28 00:06:38.117193
91533000|0.001|1|2024-04-28 00:06:38.117193
91536000|0.0017|1|2024-04-28 00:06:38.117193
91524000|0.002|1|2024-04-28 00:06:43.232263
91525000|0.3109|1|2024-04-28 00:06:43.232263
91530000|0.0112|1|2024-04-28 00:06:43.232263
91532000|0.0|1|2024-04-28 00:06:43.232263
91533000|0.001|1|2024-04-28 00:06:43.232263
91523000|0.0001|1|2024-04-28 00:06:48.355211
91525000|0.3109|1|2024-04-28 00:06:48.355211
91530000|0.0112|1|2024-04-28 00:06:48.355211
91532000|0.0|1|2024-04-28 00:06:48.355211
91533000|0.001|1|2024-04-28 00:06:48.355211
91525000|0.311|1|2024-04-28 00:06:53.478876
91530000|0.0112|1|2024-04-28 00:06:53.478876
91532000|0.0|1|2024-04-28 00:06:53.478876
91533000|0.001|1|2024-04-28 00:06:53.478876
91536000|0.0017|1|2024-04-28 00:06:53.478876
91524000|0.0021|1|2024-04-28 00:06:58.593207
91525000|0.3109|1|2024-04-28 00:06:58.593207
91530000|0.0112|1|2024-04-28 00:06:58.593207
91532000|0.0|1|2024-04-28 00:06:58.593207
91533000|0.001|1|2024-04-28 00:06:58.593207
91524000|0.0021|1|2024-04-28 00:07:03.747806
91525000|0.3109|1|2024-04-28 00:07:03.747806
